Aktueller Finger,timestamp_ms,sensor_0,sensor_1,sensor_2,sensor_3
0,408252,3.47355318069458,13.15329647064209,31.4838924407959,-22.1296329498291
0,408253,-5.622124671936035,-27.629230499267578,1.7524888515472412,1.8459515571594238
0,408255,3.8699300289154053,26.490367889404297,0.866857647895813,6.290154933929443
0,408257,0.08587442338466644,31.49443244934082,15.460467338562012,13.006009101867676
0,408259,-8.672954559326172,-53.14663314819336,-46.9830322265625,14.35417366027832
0,408261,21.901121139526367,-4.425277233123779,0.30627909302711487,-10.580450057983398
0,408263,-7.462101459503174,35.48093032836914,43.86627960205078,-10.056282997131348
0,408265,-34.9886589050293,-25.158658981323242,-17.175365447998047,11.98781967163086
0,408267,19.34883689880371,-10.942301750183105,1.515363097190857,-9.7815580368042
0,408269,12.996177673339844,19.138713836669922,1.7134426832199097,-11.86597728729248
0,408271,-8.306364059448242,11.046465873718262,-14.848418235778809,3.426652431488037
0,408273,6.8816986083984375,-5.719587326049805,17.20663833618164,6.515980243682861
0,408275,-20.521814346313477,-9.640039443969727,-17.35964012145996,5.104452133178711
0,408277,7.143564701080322,-0.5891553163528442,5.219705104827881,11.427151679992676
0,408279,4.6941399574279785,-28.128196716308594,18.456453323364258,-16.70829963684082
0,408281,-10.144526481628418,5.674839973449707,-4.960072994232178,-22.051774978637695
0,408283,36.33382797241211,16.444734573364258,20.678131103515625,11.9032621383667
0,408285,-3.6874024868011475,-12.389558792114258,-17.53557777404785,-7.8677239418029785
0,408287,-32.86708068847656,32.128787994384766,-19.262683868408203,-9.413928985595703
0,408289,7.742146015167236,-2.3462741374969482,3.476388454437256,13.489816665649414
0,408291,12.37910270690918,-13.289237976074219,4.9160590171813965,23.014612197875977
0,408293,-5.528533935546875,15.60912799835205,15.146110534667969,-3.6918890476226807
0,408295,-19.293550491333008,-46.74924087524414,-23.047513961791992,-33.554603576660156
0,408297,-11.820426940917969,-11.760516166687012,-19.28805923461914,16.93488883972168
0,408299,24.26949691772461,70.11176300048828,26.989595413208008,39.79976272583008
0,408301,19.159744262695312,-1.9147422313690186,8.989542007446289,-21.89621353149414
0,408303,-9.668109893798828,-40.26850891113281,-14.781158447265625,-11.60288143157959
0,408305,0.7950031757354736,39.79521179199219,7.956528186798096,30.381309509277344
0,408307,-8.397530555725098,10.38769817352295,13.636323928833008,15.739721298217773
0,408309,6.4738993644714355,-27.445568084716797,-7.687461853027344,-21.89895248413086
0,408311,21.596765518188477,-2.514157295227051,-4.8084492683410645,-53.760746002197266
0,408313,-16.137794494628906,7.4200639724731445,8.126140594482422,-7.4163970947265625
0,408315,-16.31635284423828,-4.029425144195557,-6.393198013305664,32.30599594116211
0,408317,9.268573760986328,-35.78325271606445,-19.411779403686523,5.687399864196777
0,408319,9.285453796386719,33.658164978027344,-3.7260618209838867,18.860326766967773
0,408321,-6.572468280792236,30.91366958618164,7.565183639526367,0.9012884497642517
0,408323,1.2469723224639893,-53.2539176940918,5.226873397827148,-50.3810920715332
0,408325,-9.23952865600586,-13.926608085632324,-11.026941299438477,1.7482925653457642
0,408327,0.556601881980896,34.886985778808594,1.8360226154327393,43.43580627441406
0,408329,31.820598602294922,11.90304946899414,27.9464054107666,18.580896377563477
0,408331,-19.947406768798828,-16.50284194946289,9.960232734680176,-19.85624122619629
0,408333,-29.61764144897461,-7.922393798828125,-17.10478401184082,-24.979625701904297
0,408335,10.328099250793457,0.38620397448539734,-16.892393112182617,6.160665035247803
0,408337,-5.405977725982666,10.929007530212402,13.192573547363281,5.59480094909668
0,408339,20.043621063232422,9.997309684753418,18.566923141479492,16.61997413635254
0,408341,15.19253158569336,-0.9781466126441956,-3.2238073348999023,-3.542083263397217
0,408343,-31.22803497314453,-11.381439208984375,-25.92366600036621,-21.42053985595703
0,408345,-1.4915406703948975,-8.836338996887207,-20.566417694091797,8.385421752929688
0,408347,20.024850845336914,8.350258827209473,16.75067710876465,-0.9593671560287476
0,408349,-14.781553268432617,5.1946916580200195,13.580541610717773,-13.215157508850098
0,408351,-5.75745153427124,9.798049926757812,2.9029271602630615,9.516755104064941
0,408353,23.207782745361328,-0.3515869379043579,6.554004192352295,21.90144157409668
0,408355,-8.64715576171875,-33.744895935058594,-15.830363273620605,-26.153793334960938
0,408357,-8.32491397857666,-7.953426361083984,-0.328140527009964,-9.575488090515137
0,408359,19.986896514892578,36.998538970947266,13.601385116577148,52.93819046020508
0,408361,4.818052291870117,6.800785064697266,-0.7119386196136475,-10.41983699798584
0,408363,-6.2344865798950195,-12.883968353271484,8.07109546661377,-48.43125915527344
0,408365,-10.316452026367188,1.467090368270874,1.0698387622833252,20.97478485107422
0,408367,-3.231156587600708,-3.4841294288635254,-21.835201263427734,26.866029739379883
0,408369,15.037535667419434,6.995077610015869,-15.218988418579102,-17.296947479248047
0,408371,-11.672184944152832,7.145456790924072,20.138492584228516,-19.023775100708008
0,408373,-5.878689765930176,-35.044921875,6.84709358215332,7.851901531219482
0,408375,17.467586517333984,-25.874858856201172,-19.91586685180664,12.289108276367188
0,408377,1.3035260438919067,42.14923095703125,-5.110747814178467,-8.043036460876465
0,408379,-16.16897964477539,31.788658142089844,23.180118560791016,9.333266258239746
0,408381,-20.881547927856445,-24.73039436340332,-2.6192352771759033,-14.638309478759766
0,408383,9.91189956665039,4.706092834472656,-28.159011840820312,-22.950538635253906
0,408385,20.970928192138672,4.982471942901611,32.82474136352539,33.26185607910156
0,408387,-4.387035846710205,-36.951904296875,11.248037338256836,13.362191200256348
0,408389,-3.1590967178344727,33.10911560058594,-20.014297485351562,-2.284456253051758
0,408391,2.647244691848755,19.071895599365234,19.414440155029297,-5.528209686279297
0,408393,8.117107391357422,-36.64088439941406,-7.836077690124512,-11.723973274230957
0,408395,4.42244815826416,18.243389129638672,-26.016159057617188,-1.9462448358535767
0,408397,-19.11751937866211,-10.324971199035645,2.7390334606170654,-2.2269651889801025
0,408399,-0.5700392723083496,-11.17289924621582,19.457242965698242,17.1660099029541
0,408401,6.516092777252197,35.74032974243164,4.478465557098389,5.764128684997559
0,408403,1.6429518461227417,-30.856674194335938,-22.726234436035156,-21.433237075805664
0,408405,-1.922877550125122,-27.926483154296875,10.788593292236328,-0.5677171945571899
0,408407,-24.675649642944336,14.818145751953125,3.965975522994995,20.153501510620117
0,408409,18.40765380859375,-2.3006751537323,-18.72655487060547,-11.616438865661621
0,408411,28.936561584472656,31.881553649902344,29.183073043823242,-20.698694229125977
0,408413,-37.89896774291992,3.3112432956695557,-11.015820503234863,6.268828868865967
0,408415,-6.817509174346924,-17.187057495117188,-14.476789474487305,7.531885147094727
0,408417,26.65559196472168,27.067981719970703,36.69708251953125,-3.3125946521759033
0,408419,-3.659639835357666,-12.834394454956055,-8.604013442993164,8.609883308410645
0,408421,15.312392234802246,-26.30214500427246,-14.052977561950684,11.245481491088867
0,408423,-1.74848210811615,13.420893669128418,8.927119255065918,-3.218200922012329
0,408425,-29.27170181274414,11.832706451416016,-22.397884368896484,-22.57318115234375
0,408427,3.084256410598755,-12.070412635803223,1.1901683807373047,2.9665400981903076
0,408429,6.485256671905518,0.6290287971496582,17.436553955078125,31.588603973388672
0,408431,8.766510009765625,21.189193725585938,-20.159034729003906,-17.754175186157227
0,408433,11.963339805603027,-21.23836898803711,-2.215066909790039,-17.972400665283203
0,408435,-22.568126678466797,-26.443632125854492,7.21322774887085,16.606115341186523
0,408437,-9.66588020324707,15.125655174255371,17.501344680786133,-9.663495063781738
0,408439,20.456266403198242,15.308541297912598,14.322405815124512,17.168468475341797
0,408441,3.9242444038391113,9.533285140991211,-36.35102844238281,12.554929733276367
0,408442,-25.71641731262207,-16.6252384185791,-10.595917701721191,-41.07836151123047
0,408445,4.833429336547852,0.3141498267650604,30.907896041870117,16.702747344970703
0,408446,28.728656768798828,23.113628387451172,-3.1719343662261963,11.658548355102539
0,408449,-18.718952178955078,-17.24254608154297,-4.7362236976623535,-10.70241928100586
0,408450,-2.3169093132019043,-4.683679103851318,23.02961540222168,26.772438049316406
0,408453,12.359947204589844,20.196365356445312,-0.9545398354530334,-4.029061317443848
0,408454,-9.905095100402832,-0.6811543703079224,-19.625431060791016,-23.753387451171875
0,408457,3.5077099800109863,-1.7689094543457031,-9.852862358093262,12.672613143920898
0,408458,-4.078805446624756,-0.42059725522994995,-4.174296855926514,-7.718233585357666
0,408461,11.818232536315918,-14.235844612121582,2.91648268699646,-29.69708251953125
0,408462,12.096821784973145,1.52122962474823,17.592313766479492,26.762487411499023
0,408717,-21.6226806640625,3.4880106449127197,-14.372859954833984,8.16736125946045
0,408719,-16.564281463623047,-5.181262969970703,-12.733159065246582,-7.026256561279297
0,408721,-7.462068557739258,-4.100469589233398,40.483795166015625,10.569643020629883
0,408723,30.21795654296875,-11.179383277893066,-13.481386184692383,-28.038436889648438
0,408725,11.092269897460938,18.202903747558594,-24.616777420043945,0.5486663579940796
0,408727,-31.714506149291992,28.484270095825195,23.917308807373047,28.130367279052734
0,408729,15.658185958862305,-22.469024658203125,-14.332226753234863,-3.7491676807403564
0,408731,12.855783462524414,-17.122760772705078,0.9708467125892639,9.572090148925781
0,411531,-21.14976692199707,9.898926734924316,28.580524444580078,-11.82795524597168
0,411531,-1.1786843538284302,-12.773780822753906,-5.534761428833008,-29.786163330078125
0,411533,8.862269401550293,-7.018479824066162,-13.482220649719238,30.325281143188477
0,411534,2.866994857788086,26.241191864013672,-14.998043060302734,7.772101402282715
0,411537,-4.940778732299805,-16.383258819580078,-9.41469955444336,-34.683204650878906
0,411538,-11.676729202270508,-26.78627586364746,2.1849772930145264,4.8119916915893555
0,411541,1.7919764518737793,39.717620849609375,6.3484063148498535,-7.8260955810546875
0,411542,15.55254077911377,6.600170612335205,19.20281982421875,8.8561372756958
0,411545,12.872599601745605,-13.37452507019043,10.324573516845703,50.050838470458984
0,411546,-7.8486833572387695,0.19268162548542023,-29.79132652282715,-17.121509552001953
0,411549,0.9152033925056458,10.805988311767578,3.3599350452423096,-23.411582946777344
0,411550,5.027884483337402,7.400465965270996,21.768423080444336,20.37836265563965
0,411553,-26.411788940429688,-17.804250717163086,-21.22203254699707,-3.3636317253112793
0,411554,-5.420636177062988,20.843990325927734,17.644908905029297,-29.762470245361328
0,411557,16.2817440032959,10.509773254394531,9.759941101074219,-3.187509059906006
0,411558,-0.08030141144990921,-35.66001510620117,-19.357481002807617,30.554468154907227
0,411561,-4.702739715576172,-10.343709945678711,0.4637090563774109,-5.397586822509766
0,411562,-4.699077129364014,20.11128807067871,-3.8974177837371826,-17.310958862304688
0,411565,4.380916595458984,5.613330364227295,8.37195873260498,32.667884826660156
0,411566,6.628243446350098,-12.865586280822754,7.696554660797119,2.208153009414673
0,411569,6.284927845001221,-4.353094100952148,-23.29339599609375,-39.39494705200195
0,411570,10.668217658996582,6.3331122398376465,-11.33790397644043,4.6515302658081055
0,411573,-9.205694198608398,0.6965076923370361,36.09383010864258,31.84463882446289
0,411574,-5.701365947723389,-4.195942401885986,9.05316162109375,-2.135664939880371
0,411577,1.6988770961761475,-3.966935396194458,-36.60976791381836,-18.61964988708496
0,411578,-2.5980825424194336,1.7456318140029907,-9.29136848449707,10.862829208374023
0,411581,-2.059758186340332,16.559165954589844,25.320146560668945,-3.9090523719787598
0,411582,-6.384035110473633,2.3346598148345947,14.231815338134766,-20.84185028076172
0,411585,10.750032424926758,-15.745183944702148,-17.62051773071289,9.598706245422363
0,411586,3.458561658859253,1.2225879430770874,-9.225865364074707,11.041346549987793
0,411589,-19.33515167236328,5.1157660484313965,7.006818771362305,-6.925945281982422
0,411590,-17.955263137817383,-2.310256242752075,-6.845956325531006,-11.013320922851562
0,411593,13.710671424865723,-5.570521831512451,3.291132926940918,-0.6963115930557251
0,411594,37.22712707519531,13.089481353759766,12.066198348999023,27.60303497314453
0,411597,-5.688369274139404,-7.781923770904541,11.164506912231445,17.910966873168945
0,411598,-21.463376998901367,-18.80097770690918,-3.3692545890808105,-39.82438278198242
0,411601,1.3986215591430664,30.542903900146484,-20.425209045410156,-17.244115829467773
0,411602,2.4169697761535645,-3.7054646015167236,-4.213440418243408,30.94422721862793
0,411605,-6.79780912399292,-38.226715087890625,10.094404220581055,10.401651382446289
0,411606,7.9888458251953125,29.84619903564453,27.18879508972168,4.795352458953857
0,411609,10.604126930236816,30.987829208374023,-2.766120433807373,-15.470690727233887
0,411610,-16.75912857055664,-27.123117446899414,-26.72174644470215,-20.25682258605957
0,411613,11.250368118286133,-7.641340255737305,7.637330055236816,15.030991554260254
0,411614,16.594606399536133,26.03268051147461,3.970733165740967,15.858672142028809
0,411617,-32.11079406738281,-2.2671358585357666,-9.241578102111816,1.536702275276184
0,411618,-8.815248489379883,-37.72357940673828,-5.023584842681885,-28.675987243652344
0,411621,38.73212814331055,7.384155750274658,0.9780229330062866,-19.540130615234375
0,411622,5.053476810455322,26.452190399169922,5.016919136047363,28.19487762451172
0,411625,-24.69388771057129,-21.996841430664062,-4.598313808441162,24.354652404785156
0,411626,-12.742897033691406,6.238582611083984,-23.719947814941406,-11.406881332397461
0,411629,8.757782936096191,43.17466735839844,10.085322380065918,-19.896066665649414
0,411630,8.44624137878418,-33.503753662109375,24.981285095214844,-8.816790580749512
0,411633,-6.004116058349609,-32.42865753173828,-17.296445846557617,11.449812889099121
0,411634,8.562865257263184,23.9846134185791,10.586082458496094,37.201805114746094
0,411637,-2.275756359100342,-8.15558910369873,4.963372230529785,-9.182347297668457
0,411638,-0.4028320014476776,4.321739196777344,-16.678274154663086,-46.75033950805664
0,411641,5.811254978179932,1.419590950012207,15.28866958618164,-2.622185468673706
0,411642,-19.70009994506836,-5.200736045837402,10.282296180725098,27.82359504699707
0,411645,-1.7915887832641602,18.51214599609375,-3.2685654163360596,16.65764045715332
0,411646,6.5541558265686035,-15.648476600646973,4.43061637878418,-13.934388160705566
0,411649,-2.335217237472534,-1.3599112033843994,5.893737316131592,-18.969202041625977
0,411650,1.5653200149536133,14.577476501464844,-16.714191436767578,8.651053428649902
0,411653,-10.288788795471191,-13.252650260925293,-11.235861778259277,12.286209106445312
0,411654,14.042853355407715,15.942935943603516,5.003030300140381,-1.675285816192627
0,411657,8.102288246154785,-6.707403182983398,-19.966026306152344,-16.341100692749023
0,411658,-17.252788543701172,-23.655790328979492,-1.075817346572876,-5.952282428741455
0,411661,32.63578796386719,24.330154418945312,36.19118118286133,27.798385620117188
0,411662,23.32124137878418,5.651061058044434,10.626357078552246,26.356901168823242
0,411665,-40.042579650878906,-10.73447036743164,-16.11497688293457,9.068493843078613
0,411666,-21.894725799560547,-6.590828895568848,-23.019760131835938,-26.092199325561523
0,411669,7.722040176391602,-10.408086776733398,-4.160630226135254,-35.5244255065918
0,411670,-1.5438966751098633,12.904990196228027,34.66328048706055,9.849600791931152
0,411673,12.607399940490723,14.681816101074219,-4.330031871795654,20.672170639038086
0,411674,15.393027305603027,-9.788954734802246,-12.743545532226562,2.1980788707733154
0,411677,-26.044078826904297,9.631368637084961,22.672744750976562,-8.134498596191406
0,411678,-3.708146095275879,16.432941436767578,-8.469282150268555,-37.21613693237305
0,411681,35.017269134521484,-22.458965301513672,-10.68149185180664,-14.144277572631836
0,411682,-1.560291051864624,-23.661043167114258,-19.4780330657959,59.9158821105957
0,411685,-21.586894989013672,19.957693099975586,-3.5737805366516113,26.226844787597656
0,411686,-6.842038631439209,14.029373168945312,30.096664428710938,-39.243858337402344
0,411689,8.765646934509277,-11.99355411529541,-12.298126220703125,-15.111202239990234
0,411690,-4.714097023010254,-3.2341103553771973,10.45211410522461,26.46791648864746
0,411693,-10.050066947937012,-5.680654525756836,27.935426712036133,-0.03967764601111412
0,411694,27.04978370666504,-2.9402527809143066,-18.61235237121582,-13.609003067016602
0,411697,-0.6534002423286438,7.760260581970215,-25.5671443939209,-0.21350207924842834
0,411698,-25.52474594116211,21.680294036865234,-14.473039627075195,-24.84733772277832
0,411701,6.391989707946777,-24.021324157714844,18.149089813232422,20.117961883544922
0,411702,6.664731979370117,-30.36953353881836,11.289753913879395,39.03395462036133
0,411705,-6.453031063079834,48.160823822021484,-7.001911163330078,-32.836814880371094
0,411706,0.9906087517738342,9.498541831970215,5.272197246551514,-33.60647964477539
0,411709,10.921646118164062,-50.05949401855469,-6.140144348144531,25.169448852539062
0,411710,-6.508092403411865,-3.104578971862793,-2.210082769393921,24.509653091430664
0,411713,5.568510055541992,31.377038955688477,-4.144726753234863,-23.587839126586914
0,411714,6.210392951965332,10.049765586853027,-2.99019193649292,-4.0136799812316895
0,411717,-5.754669666290283,-8.863044738769531,16.756044387817383,9.387276649475098
0,411718,-2.18690824508667,2.5878853797912598,5.047093868255615,-7.870126247406006
0,411721,1.8823084831237793,-4.482511043548584,-17.909866333007812,7.31460428237915
0,411722,-5.509490013122559,-7.64640474319458,1.8533103466033936,-2.0482842922210693
0,411725,-25.56339454650879,1.5531591176986694,11.755951881408691,19.93993377685547
