finger,timestamp_ms,sensor_0,sensor_1,sensor_2,sensor_3
0,6982,1.5241436958312988,-0.13192638754844666,-0.8209575414657593,1.1534545421600342
0,6985,3.5782525539398193,4.679742336273193,1.5821894407272339,5.246006488800049
0,6986,3.8977174758911133,1.7055823802947998,2.5679361820220947,0.6816496253013611
0,6989,-5.936135292053223,-5.719381332397461,-1.4938344955444336,-5.780651569366455
0,6990,-8.017826080322266,-3.500335693359375,-3.779076337814331,-2.7156949043273926
0,6993,1.516772985458374,2.6613097190856934,-0.03735850751399994,3.505918502807617
0,6994,2.9556972980499268,2.0938687324523926,1.5965648889541626,2.178609848022461
0,6997,3.3761112689971924,1.8319940567016602,0.10604244470596313,-0.057748645544052124
0,6998,0.871526300907135,-0.16973403096199036,-0.017972130328416824,-0.3074870705604553
0,7001,-3.123060941696167,-2.226977825164795,0.41152018308639526,-1.384847640991211
0,7002,-0.611047089099884,-1.1392822265625,-0.36227482557296753,-0.19399937987327576
0,7005,3.88687801361084,2.986612558364868,0.6647216081619263,2.360816240310669
0,7006,3.9921653270721436,3.316225290298462,0.8226360082626343,1.586430549621582
0,7009,-5.647534370422363,-5.506919860839844,-1.9312738180160522,-3.344883680343628
0,7010,-5.646209716796875,-4.127488136291504,-2.3674256801605225,-3.2588565349578857
0,7013,2.5987000465393066,3.8403563499450684,0.9719730615615845,2.763972759246826
0,7014,1.5500901937484741,3.0370261669158936,3.495461940765381,1.6814098358154297
0,7017,2.711644411087036,1.0694501399993896,0.6702463626861572,-0.007012533023953438
0,7018,0.9852297902107239,-1.464627742767334,-1.88840651512146,-0.0745166465640068
0,7021,-4.270950794219971,-3.4124293327331543,-0.4183681905269623,-2.666893720626831
0,7022,-0.48924654722213745,-0.06481717526912689,0.11936481297016144,1.002417802810669
0,7025,4.924896717071533,3.097398281097412,1.5172555446624756,3.949188470840454
0,7026,2.492339849472046,1.0633304119110107,0.4815100431442261,-0.781913161277771
0,7028,-4.1537394523620605,-1.9625147581100464,-2.643314838409424,-4.239832878112793
0,7031,-6.113529205322266,-3.108766555786133,-0.8584312200546265,-2.0055010318756104
0,7032,-0.6220656037330627,-0.4327816963195801,0.49859338998794556,1.878912329673767
0,7035,5.86401891708374,5.217223167419434,2.6493730545043945,4.243203163146973
0,7036,2.002531051635742,0.803525447845459,0.2882765531539917,0.8335186243057251
0,7039,-1.158808946609497,-3.4608700275421143,-2.4520323276519775,-3.194981813430786
0,7040,-1.658332347869873,-1.3088468313217163,0.7950707674026489,-2.257868528366089
0,7043,-2.4043984413146973,-0.692108690738678,-0.08190711587667465,-0.07840767502784729
0,7044,4.045640468597412,4.297394275665283,0.06480356305837631,4.28916597366333
0,7047,2.1329967975616455,1.1698939800262451,0.6048226952552795,1.5640813112258911
0,7048,-2.822666645050049,-3.809788227081299,-0.6721988320350647,-4.5024518966674805
0,7051,-2.7780864238739014,-0.6875243186950684,-0.6178244948387146,-2.0546326637268066
0,7052,-1.9159722328186035,0.8083462715148926,-1.470435619354248,0.7228516340255737
0,7055,5.018851280212402,2.366443157196045,1.0247894525527954,2.9280617237091064
0,7056,3.165872573852539,-0.8366213440895081,1.5952258110046387,2.0587143898010254
0,7059,-3.093900442123413,-1.2938158512115479,-0.4440354108810425,-2.38452410697937
0,7060,-3.327796459197998,0.5830361247062683,-0.31222885847091675,-1.7745332717895508
0,7063,-1.2906264066696167,-1.0589518547058105,-1.244696855545044,1.5164697170257568
0,7064,5.305131912231445,2.7291555404663086,1.2208749055862427,1.4333076477050781
0,7067,0.5727404952049255,0.659757673740387,1.4532560110092163,-0.6654715538024902
0,7068,-3.6841046810150146,-2.846057176589966,-0.33587735891342163,-0.09712628275156021
0,7071,0.07672788202762604,-0.7120400071144104,0.3769102096557617,-0.4019738435745239
0,7072,-0.8963791131973267,-1.237464189529419,-1.9622390270233154,-1.4894341230392456
0,7075,2.586277484893799,3.6909313201904297,0.3065294325351715,2.0792760848999023
0,7076,3.235976219177246,2.7811903953552246,1.762879490852356,0.47725242376327515
0,7079,-2.0359714031219482,-5.021893501281738,-2.008018732070923,-4.038480758666992
0,7080,-4.976285934448242,-2.6007189750671387,-0.7121264338493347,0.2555513083934784
0,7083,0.7671236991882324,2.146188259124756,1.1299676895141602,3.402240753173828
0,7084,6.132229804992676,4.008296966552734,0.8093825578689575,1.7261966466903687
0,7087,-1.1432913541793823,0.3219907283782959,-0.1983788162469864,-0.9501835107803345
0,7088,-3.208597421646118,-4.324610233306885,-0.6046180725097656,-2.604443073272705
0,7091,-1.7709767818450928,-0.537142276763916,-0.706635057926178,-0.45429283380508423
0,7092,-1.2977299690246582,1.352226734161377,-1.6655904054641724,0.8367769718170166
0,7095,6.0008649826049805,1.531457781791687,2.51405930519104,1.2710561752319336
0,7096,2.7688961029052734,1.6383559703826904,2.789628267288208,0.40852299332618713
0,7099,-3.794118881225586,-1.6997771263122559,-1.16475248336792,-1.2198466062545776
0,7101,-2.5898990631103516,-1.6242249011993408,-1.6727427244186401,-0.9870434999465942
0,7102,-2.529547691345215,-1.228926181793213,-2.047515630722046,-0.07672585546970367
0,7105,4.688241958618164,1.8884871006011963,2.7350001335144043,2.650480270385742
0,7106,5.485107898712158,4.191738128662109,1.9320799112319946,1.5742099285125732
0,7109,-6.551682472229004,-3.457275152206421,-3.133293628692627,-4.2501540184021
0,7110,-3.7714388370513916,-4.774640083312988,-0.4567886292934418,-2.255728006362915
0,7113,3.3163444995880127,3.681889772415161,1.6110129356384277,3.0012099742889404
0,7114,0.79130619764328,3.3519632816314697,-0.33117538690567017,2.0082011222839355
0,7117,2.377610206604004,-1.9551883935928345,-1.1118890047073364,-0.1792500913143158
0,7118,-0.09456311166286469,-0.9005651473999023,0.3935251235961914,-1.6115611791610718
0,7121,-4.59522819519043,-0.36996588110923767,-0.557856023311615,-1.8792228698730469
0,7122,-1.7288621664047241,-1.9824035167694092,-0.3070676624774933,-0.0553911067545414
0,7125,4.599344730377197,3.4926986694335938,2.3543472290039062,2.856135129928589
0,7126,5.213874340057373,4.162791728973389,0.7273016571998596,1.8101774454116821
0,7129,-5.070745944976807,-6.3476152420043945,-1.9783223867416382,-2.5495784282684326
0,7130,-4.917778015136719,-4.240411281585693,-0.5605870485305786,-3.062443971633911
0,7133,3.626959800720215,4.667801856994629,0.4046732485294342,2.3297119140625
0,7134,2.1976077556610107,2.468985080718994,0.7492266893386841,3.971505641937256
0,7137,1.4796689748764038,0.14308245480060577,1.791890025138855,-0.46512579917907715
0,7138,-1.528293251991272,-0.49881628155708313,-0.3445606231689453,-2.396409034729004
0,7141,-5.707815647125244,-4.00533390045166,-4.175178050994873,-3.1785809993743896
0,7142,0.13702978193759918,-0.8376712203025818,-1.3154611587524414,-0.9363595247268677
0,7145,5.932219505310059,5.589121341705322,4.996161460876465,5.326085090637207
0,7146,3.9167306423187256,1.654420018196106,0.9633126854896545,1.6923686265945435
0,7149,-6.666939735412598,-5.380893230438232,-2.816026449203491,-4.704562187194824
0,7150,-4.289236068725586,-1.9319933652877808,0.14497168362140656,0.003869970329105854
0,7153,4.652742385864258,3.8401894569396973,-0.3091573119163513,2.410228729248047
0,7154,1.2838293313980103,1.7696765661239624,0.9098514914512634,0.720870852470398
0,7157,2.509404420852661,0.12405873090028763,1.9252902269363403,-0.5111896991729736
0,7158,-1.1682970523834229,-1.9234142303466797,-2.2725231647491455,-0.9999958276748657
0,7161,-5.326645851135254,-3.2349953651428223,-1.7981195449829102,-0.9017771482467651
0,7162,1.2922033071517944,1.637865662574768,0.5712098479270935,-1.160159945487976
0,7165,3.9377787113189697,3.4959895610809326,1.623030662536621,2.9862537384033203
0,7166,3.387787342071533,0.5014186501502991,2.716148853302002,1.7950189113616943
0,7169,-4.9253339767456055,-3.828585147857666,-2.81607985496521,-5.123409271240234
0,7170,-6.841156959533691,-2.188210964202881,-3.12973690032959,-1.109535813331604
0,7173,3.8823204040527344,2.3631198406219482,1.5711764097213745,4.356259346008301
0,7174,4.513810634613037,2.0290777683258057,2.8171801567077637,1.652348518371582
0,7177,2.218886613845825,1.971144199371338,1.5220767259597778,-0.4931625425815582
0,7179,-1.130042552947998,-0.9444478750228882,-2.171543836593628,-2.5547006130218506
0,7180,-5.981525421142578,-5.116396903991699,-1.45809805393219,-1.6662683486938477
0,7182,-2.4672999382019043,-0.688751757144928,-0.7297346591949463,1.6872004270553589
0,7184,5.877487659454346,5.922121047973633,1.873689889907837,0.7352895140647888
0,7186,6.213262557983398,2.495666742324829,2.958470582962036,1.5099138021469116
0,7188,-5.851248264312744,-4.879408836364746,-3.3462870121002197,-0.7096104621887207
0,7190,-4.635447025299072,-2.6693177223205566,-2.131049394607544,-3.7379226684570312
0,7192,3.5530431270599365,1.930888056755066,1.9837838411331177,0.8323583602905273
0,7194,-0.36525797843933105,0.5470287799835205,-0.7075623869895935,1.6227277517318726
0,7196,0.9665334224700928,0.5730140805244446,0.2932961583137512,0.264783650636673
0,7198,0.5167986750602722,-0.09011638164520264,0.628210186958313,-0.5448024272918701
0,7200,-4.37885856628418,-2.3264105319976807,-2.150912284851074,-1.9989997148513794
0,7202,-1.3065494298934937,-0.9678630232810974,0.6627477407455444,1.0195913314819336
0,7204,6.274737358093262,4.5706586837768555,3.33895206451416,3.82525897026062
0,7206,5.50680685043335,3.784484624862671,0.7115688323974609,1.5641642808914185
0,7208,-5.715174674987793,-4.910096168518066,-2.5134408473968506,-3.6184487342834473
0,7210,-4.313668727874756,-3.0910532474517822,-1.9355862140655518,-3.355801582336426
0,7212,2.1724770069122314,1.7280230522155762,0.7109247446060181,2.5455524921417236
0,7214,0.5337682366371155,1.7937312126159668,2.0035624504089355,1.8474558591842651
0,7216,1.928633213043213,1.7253310680389404,0.8753364682197571,-0.40442296862602234
0,7218,-0.13010962307453156,-1.6352174282073975,-0.8180824518203735,0.24333812296390533
0,7220,-4.820529937744141,-3.797987461090088,-2.4894654750823975,-3.408012628555298
0,7222,-1.6228594779968262,-0.7017863988876343,-1.849374532699585,-1.4749350547790527
0,7224,6.143446445465088,4.9911370277404785,3.278029680252075,5.211057186126709
0,7226,5.863300323486328,2.6867446899414062,3.632392406463623,1.5612701177597046
0,7228,-5.785539150238037,-4.769931316375732,-2.577484369277954,-4.51207971572876
0,7230,-6.403637409210205,-2.068955898284912,-3.3735456466674805,-2.402073860168457
0,7232,3.158931016921997,2.3016185760498047,1.0133042335510254,3.1577115058898926
0,7234,4.567496299743652,1.6347686052322388,2.020940065383911,3.894351005554199
0,7236,1.7824656963348389,1.771276593208313,1.1536495685577393,-0.7075635194778442
0,7238,-3.659712076187134,-2.1001362800598145,-1.1285691261291504,-2.950249433517456
0,7240,-4.9575018882751465,-3.343143939971924,-2.7242915630340576,-1.5842927694320679
0,7242,0.3056885004043579,1.5605998039245605,0.5193597674369812,0.8118966817855835
0,7244,4.495143890380859,2.2832870483398438,2.526132822036743,2.013589382171631
0,7246,4.224767684936523,1.2017499208450317,1.5190585851669312,1.2450790405273438
0,7248,-4.628933906555176,-2.9660072326660156,-2.1060638427734375,-1.8862783908843994
0,7250,-4.8966450691223145,-3.8640010356903076,-2.9781455993652344,-2.956888198852539
0,7252,3.869843006134033,3.3072924613952637,1.0655380487442017,1.8234704732894897
0,7254,2.1627538204193115,3.090768814086914,1.706711769104004,2.561196804046631
0,7256,1.2458484172821045,-0.5548406839370728,0.2230416238307953,-0.6599943041801453
0,7258,0.22447232902050018,-0.5586715936660767,0.25710153579711914,-0.5367646813392639
0,7261,-4.609296798706055,-2.7768394947052,-0.7363689541816711,-1.6803698539733887
0,7262,-1.7409812211990356,-1.8342502117156982,-1.7656396627426147,-0.21952775120735168
0,7265,4.305481910705566,4.718923568725586,0.850824236869812,3.210529327392578
0,7266,4.177072048187256,3.13401460647583,2.223544120788574,0.43795835971832275
0,7269,-5.371423244476318,-4.36381196975708,-0.4849700629711151,-3.477951765060425
0,7270,-5.09827184677124,-2.6381733417510986,-2.0049614906311035,-2.7619781494140625
0,7273,4.276059627532959,2.643301486968994,0.49513283371925354,3.5164809226989746
0,7275,4.531854152679443,3.1911871433258057,3.1571240425109863,4.741302967071533
0,7276,0.8756290674209595,0.19613908231258392,0.894524335861206,-2.193293571472168
0,7278,-3.7630372047424316,-2.9642651081085205,-3.0013811588287354,-4.265939235687256
0,7280,-3.3113129138946533,-2.6830191612243652,-2.693910598754883,-0.27981945872306824
0,7282,-0.399038702249527,0.015300733037292957,0.6831642389297485,1.882355809211731
0,7284,3.1939074993133545,3.073284864425659,3.2409679889678955,1.932289958000183
0,7286,4.829231262207031,1.887708067893982,0.2627527415752411,0.19262908399105072
0,7288,-4.102316379547119,-3.037252187728882,-3.037203073501587,-2.9856739044189453
0,7290,-4.784682273864746,-2.286449432373047,0.29940924048423767,-1.3593686819076538
0,7292,2.5720431804656982,2.4116265773773193,0.6250001788139343,2.8862228393554688
0,7294,1.5264147520065308,1.7451684474945068,0.25133609771728516,2.995285987854004
0,7296,2.2012674808502197,-0.3927663266658783,1.9331068992614746,-1.070051670074463
0,7298,0.3653230369091034,-0.8113797903060913,-1.1259247064590454,-3.8041422367095947
0,7300,-4.027483940124512,-2.3447136878967285,-2.004809856414795,-0.6718624830245972
0,7302,-1.0284451246261597,-0.14925433695316315,0.967856764793396,2.8292553424835205
0,7304,4.943554401397705,3.758608102798462,1.977766752243042,1.889392614364624
0,7306,4.750011444091797,2.5583386421203613,-1.0395435094833374,0.54891037940979
0,7308,-8.29650592803955,-4.112046241760254,-2.639476776123047,-2.663329601287842
0,7310,-6.735758304595947,-4.384137153625488,-0.14838440716266632,-3.0814430713653564
0,7312,5.337791919708252,3.353794813156128,1.7025452852249146,2.1363983154296875
0,7314,4.164912223815918,3.3148303031921387,2.626161575317383,2.9357619285583496
0,7316,2.034162998199463,-0.48832786083221436,-0.07591266185045242,-1.071799635887146
0,7318,-2.075542449951172,-0.6189550757408142,-2.8496358394622803,-2.3772270679473877
0,7320,-4.776858806610107,-1.4714224338531494,-1.188611388206482,0.3611683249473572
0,7322,0.34765398502349854,-1.8627042770385742,0.6831321716308594,1.4225356578826904
0,7324,5.04023551940918,2.1070713996887207,1.9416474103927612,1.3528884649276733
0,7326,2.752178192138672,3.4287478923797607,1.0652666091918945,0.06921403855085373
0,7328,-5.501771450042725,-4.263469219207764,-1.5995372533798218,-3.007089138031006
0,7330,-4.039465427398682,-3.982165575027466,-1.182145118713379,-1.7344987392425537
0,7332,3.9619216918945312,5.545529842376709,0.10644728690385818,1.9012287855148315
0,7334,2.3539199829101562,2.6071581840515137,-0.15548643469810486,2.317410707473755
0,7336,0.6525238752365112,-1.189039945602417,1.0006312131881714,0.36832743883132935
0,7338,-1.3522305488586426,-1.911207914352417,0.8492456078529358,-3.085688591003418
0,7340,-4.0608720779418945,-3.243460178375244,-0.28751567006111145,-1.2742838859558105
0,7342,-0.26553356647491455,1.6873573064804077,-0.6836495399475098,3.074251174926758
0,7344,4.9420485496521,2.762009382247925,0.41830241680145264,1.3677669763565063
0,7346,3.555900812149048,1.0807676315307617,1.4704452753067017,-0.18268269300460815
0,7348,-7.326885223388672,-2.2593188285827637,-1.4916834831237793,-1.635231614112854
0,7350,-3.7647006511688232,-2.727006196975708,-1.6313183307647705,-2.0699260234832764
0,7352,6.859755039215088,1.8065762519836426,0.5381404161453247,0.7658738493919373
0,7354,1.7982277870178223,1.3078097105026245,2.0634384155273438,2.91469669342041
0,7357,1.0385481119155884,0.8754832744598389,1.244091510772705,1.1143794059753418
0,7358,-1.6283290386199951,-1.01176118850708,-3.4576942920684814,-4.074545860290527
0,7361,-6.835460186004639,-3.756474018096924,-2.583894968032837,-2.517082691192627
0,7362,0.8960391283035278,1.3937278985977173,1.5295538902282715,2.786724805831909
0,7365,6.907291889190674,5.298401355743408,4.347308158874512,4.130954265594482
0,7366,2.6626930236816406,1.0534647703170776,1.7559088468551636,0.5794181823730469
0,7369,-7.460875034332275,-5.685705661773682,-5.239950180053711,-5.519712448120117
0,7370,-5.119149208068848,-3.552222728729248,-2.4486114978790283,-2.3985230922698975
0,7373,5.72872257232666,4.094821453094482,3.9498255252838135,4.082991123199463
0,7374,4.979925632476807,4.223433494567871,1.8900705575942993,2.380861759185791
0,7377,0.6628860235214233,-0.5465295910835266,-1.2105457782745361,-0.34098130464553833
0,7378,-3.6893582344055176,-2.701528549194336,-1.0080612897872925,-1.5205767154693604
0,7381,-4.332601547241211,-1.940446376800537,-0.7098987102508545,-1.6136223077774048
0,7382,1.0177925825119019,0.2087404578924179,0.4795001745223999,1.0534168481826782
0,7385,4.0155558586120605,3.0246334075927734,1.4712975025177002,1.4099621772766113
0,7387,-1.0832425355911255,-0.6250644326210022,-0.3982320725917816,-1.3562140464782715
0,7388,-3.9891319274902344,-2.8209035396575928,-2.0104293823242188,-1.3829830884933472
0,7390,2.1348683834075928,-0.19306574761867523,-0.18947194516658783,0.39836442470550537
0,7392,0.5189686417579651,-0.5998711585998535,1.1684597730636597,1.6230331659317017
0,7394,0.08643650263547897,2.929967164993286,1.3938862085342407,1.9736095666885376
0,7396,4.186680793762207,3.302262544631958,0.2812879681587219,-0.739952564239502
0,7398,-1.4505562782287598,-3.0709333419799805,-2.206507921218872,-3.346987724304199
0,7400,-4.691030502319336,-3.30553936958313,-1.5318236351013184,-0.739039957523346
0,7402,-0.6972231864929199,2.1445250511169434,2.0815811157226562,3.564286708831787
0,7404,4.243203163146973,4.428970813751221,1.8444551229476929,1.376667857170105
0,7406,4.915308952331543,-0.1803126484155655,-0.7223747968673706,-0.6874197721481323
0,7408,-4.702020168304443,-4.736838340759277,-2.0792348384857178,-1.8275070190429688
0,7410,-5.46580696105957,-1.6720110177993774,-1.1427550315856934,-3.1773829460144043
0,7412,3.7027347087860107,3.417534828186035,2.914780616760254,2.036681652069092
0,7414,2.5776736736297607,2.1452198028564453,0.011953608132898808,3.1215708255767822
0,7416,1.7344253063201904,-2.114197254180908,-1.5383514165878296,-0.4026516079902649
0,7418,-1.111481785774231,-1.2358061075210571,2.4614973068237305,-1.406459927558899
0,7420,-7.258366584777832,-0.5360642671585083,-1.3871086835861206,-2.5282094478607178
0,7422,-1.6544711589813232,-1.5867033004760742,-3.4408657550811768,-0.34105101227760315
0,7424,7.954712867736816,4.5058674812316895,2.4570112228393555,4.669895172119141
0,7426,4.530811309814453,3.9552133083343506,4.923155784606934,2.1173160076141357
0,7428,-6.3166937828063965,-7.5646562576293945,-1.734164834022522,-6.039219379425049
0,7430,-2.1789729595184326,-4.276737689971924,-4.048868179321289,-3.0023088455200195
0,7432,2.6551926136016846,5.445874214172363,1.798984408378601,4.799988746643066
0,7434,-0.6293489933013916,2.7874584197998047,0.8569815158843994,3.007519245147705
0,7436,2.0330283641815186,0.9372714161872864,-1.083426594734192,-1.2685909271240234
0,7438,-0.26014983654022217,-1.7293095588684082,0.16858956217765808,-2.626901865005493
0,7440,-5.392635345458984,-4.691536903381348,-1.1222230195999146,-2.0180716514587402
0,7442,-0.6896474957466125,0.0637073889374733,-0.8204091191291809,1.062214732170105
0,7444,6.87188196182251,5.028027057647705,2.6291158199310303,5.754341125488281
0,7446,4.119368553161621,2.5719611644744873,1.5669127702713013,0.8606100678443909
0,7448,-5.943323612213135,-4.879015922546387,-3.0100207328796387,-7.196366310119629
0,7450,-3.6234519481658936,-1.9467333555221558,-1.321633219718933,-0.37840670347213745
0,7452,2.707838296890259,3.193516254425049,1.3945918083190918,4.598333358764648
0,7454,0.5582596063613892,0.5419682264328003,1.7742626667022705,0.764004111289978
0,7456,1.564211130142212,0.7238130569458008,0.9306864142417908,-1.0612819194793701
0,7458,-1.4989253282546997,-1.109937071800232,-2.5429985523223877,-2.558443307876587
0,7460,-3.3222815990448,-4.506509304046631,-1.7953425645828247,-1.0910099744796753
0,7462,1.9751445055007935,0.598936140537262,2.643781900405884,2.1034774780273438
0,7464,3.614386796951294,5.94038200378418,1.8258862495422363,2.2369742393493652
0,7466,2.9331140518188477,1.7392878532409668,-1.2134509086608887,-0.24053706228733063
0,7468,-4.560005187988281,-5.022212028503418,-2.670180559158325,-3.5773165225982666
0,7470,-4.9945831298828125,-2.527358293533325,-0.6680042743682861,-1.0249298810958862
0,7472,2.6827609539031982,2.628004789352417,2.2190988063812256,3.1447932720184326
0,7474,1.7153923511505127,1.6872094869613647,1.2412575483322144,1.7229597568511963
0,7476,2.5873498916625977,0.23345111310482025,0.4270884692668915,-0.5345460772514343
0,7478,-1.1126915216445923,-1.672206163406372,-1.4285435676574707,-2.3366878032684326
0,7480,-4.750019550323486,-1.7318601608276367,-0.974656879901886,-0.9187207818031311
0,7482,0.4631487727165222,1.7402294874191284,0.319247305393219,1.6141184568405151
0,7484,0.9303083419799805,1.50383460521698,0.4434320628643036,1.4050817489624023
0,7486,3.9546611309051514,-2.714493989944458,1.673036813735962,-0.8322957754135132
0,7488,-0.07539912313222885,-2.0272698402404785,-1.4028277397155762,-2.3553223609924316
0,7490,-4.047712802886963,3.4676475524902344,-1.1757234334945679,0.9026448130607605
0,7493,1.8785344362258911,2.76554799079895,1.6570169925689697,2.839660167694092
0,7494,1.3937299251556396,-1.1325137615203857,0.8042405843734741,0.05219113826751709
0,7497,1.3756954669952393,-0.3685932457447052,-0.9686611890792847,-1.3586798906326294
0,7498,-2.2148489952087402,-1.0766346454620361,-2.743396759033203,-1.9366847276687622
0,7501,-4.369185924530029,-2.6559205055236816,0.6435242295265198,-1.1944992542266846
0,7502,0.045342378318309784,0.21926149725914001,2.0832865238189697,2.5686755180358887
0,7505,4.285206317901611,2.3042356967926025,0.7486416101455688,2.578702926635742
0,7506,5.85235595703125,2.7704479694366455,0.5510056018829346,-1.0133588314056396
0,7509,-6.387054443359375,-1.8592414855957031,-3.3265604972839355,-3.2227134704589844
0,7510,-8.209929466247559,-4.682812690734863,-1.5802786350250244,-0.9091823101043701
0,7514,7.515040874481201,2.7223336696624756,3.829155921936035,3.686275005340576
0,7514,6.060972690582275,2.664994716644287,1.3150875568389893,1.7391786575317383
0,7516,-3.225090265274048,-2.108964443206787,-0.8440230488777161,-2.3284761905670166
0,7518,-0.2845148742198944,0.7689018249511719,-1.3645355701446533,-1.8522437810897827
0,7520,-1.9987564086914062,-0.3916599452495575,-2.3945531845092773,-0.688460111618042
0,7522,-3.0093376636505127,-1.2369719743728638,2.6505885124206543,2.426105499267578
0,7524,5.455893516540527,3.9548864364624023,2.9179368019104004,2.9172728061676025
0,7526,0.01343381404876709,-1.5775996446609497,-3.0570101737976074,-2.3952383995056152
0,7528,-4.3294291496276855,-4.255302429199219,-1.7022682428359985,-2.3560101985931396
0,7530,-1.615159511566162,1.7365142107009888,1.125117301940918,-0.10975582152605057
0,7532,-1.3674893379211426,1.410997748374939,0.14356350898742676,-0.21948033571243286
0,7534,6.144503593444824,2.911524534225464,1.0443204641342163,3.0143563747406006
0,7536,3.5944700241088867,0.07022754102945328,0.5121804475784302,0.8822764754295349
0,7538,-4.104963779449463,-4.848440647125244,-0.2685459852218628,-3.02553653717041
0,7540,-2.899963855743408,-1.4682468175888062,-0.47675707936286926,-0.9005810022354126
0,7542,1.1399322748184204,4.445887565612793,-1.2406198978424072,1.816931128501892
0,7544,4.153946399688721,4.623417377471924,1.918553113937378,3.3898677825927734
0,7546,-0.8710951805114746,-6.418252944946289,0.7736108303070068,-2.775296688079834
0,7548,-2.5754692554473877,-6.635141372680664,-2.012082099914551,-4.580491065979004
0,7550,-1.9683188199996948,1.9513170719146729,-1.1165900230407715,1.8985286951065063
0,7552,-4.322500228881836,1.4963454008102417,-0.618732213973999,1.878238558769226
0,7554,6.866121768951416,3.334956169128418,2.1717193126678467,1.8072160482406616
0,7556,10.540486335754395,1.9569851160049438,1.4738212823867798,0.2477777898311615
0,7558,-5.18772029876709,-0.42467471957206726,-0.9209290146827698,-2.466512680053711
0,7560,-10.395532608032227,1.5484004020690918,-1.5393638610839844,-0.7241418957710266
0,7562,0.230332151055336,1.142959475517273,-0.5756288766860962,1.575418472290039
